class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Up,0.390397459,0.175741971,-0.321304232,0.999792516,0.401190907,0.13686043,-0.284020215,0.999795079,0.409786075,0.136995107,-0.284070373,0.999677956,0.419164658,0.137156948,-0.284210503,0.999765754,0.377840042,0.134539336,-0.292198002,0.99983418,0.369498402,0.133176148,-0.292285293,0.999744475,0.360604733,0.131837085,-0.292607993,0.999843955,0.432295859,0.146143183,-0.082058527,0.999760389,0.343139082,0.136982769,-0.11615558,0.999888062,0.40110746,0.207870796,-0.246827528,0.999621153,0.374219954,0.204506025,-0.257025272,0.999801397,0.472334772,0.29034692,-0.050316989,0.996525824,0.276326776,0.282016486,-0.074546114,0.998850107,0.562109709,0.187557623,-0.315363467,0.984539807,0.18920362,0.155272439,-0.244322225,0.994067192,0.545740664,0.008003798,-0.516565263,0.925310612,0.158444956,0.011926373,-0.23281844,0.950791061,0.531422079,-0.042743124,-0.579205811,0.822214603,0.144517228,-0.039462708,-0.282123357,0.835052311,0.51757288,-0.042038996,-0.560001552,0.810587287,0.159447625,-0.034743562,-0.240032941,0.82641387,0.51827842,-0.020726325,-0.523613453,0.839269102,0.171417013,-0.012865459,-0.230843693,0.852391899,0.44826445,0.788148582,0.000955703,0.983861625,0.313837826,0.785832047,-0.000169694,0.987634718,0.470473528,1.098868489,0.074342363,0.315818727,0.326877445,1.12274611,0.145124123,0.331160903,0.469077915,1.384005189,0.314973652,0.036663711,0.325802475,1.423270106,0.353059679,0.073863268,0.470663369,1.421340585,0.331137598,0.055712532,0.333955884,1.47129333,0.366770595,0.067438833,0.447879404,1.499061704,0.13803637,0.026565313,0.307095349,1.517259836,0.154142067,0.037927903
Up,0.382320553,0.172048286,-0.319286644,0.99980855,0.392742068,0.129423514,-0.280081689,0.999808788,0.400881052,0.130553529,-0.280135989,0.999699652,0.409491062,0.131801814,-0.280280173,0.999780178,0.37054044,0.125421107,-0.287191957,0.999847114,0.362692803,0.124007449,-0.287285477,0.999765098,0.354383826,0.122808978,-0.287611872,0.999856353,0.420205176,0.140688121,-0.09062843,0.999777317,0.339723527,0.12769416,-0.117846467,0.999897659,0.393083841,0.207974419,-0.244934201,0.999646187,0.36665386,0.203787327,-0.254238665,0.999815524,0.455226511,0.286039829,-0.043818396,0.996082127,0.268851221,0.276456892,-0.061069209,0.99885577,0.55252707,0.179455578,-0.076181091,0.984071851,0.187354997,0.161108598,-0.012665011,0.993920624,0.539891481,0.013092325,0.00985991,0.922536433,0.14877516,0.053368218,0.161572367,0.94887042,0.524380684,-0.032367915,0.002709568,0.819122255,0.119529389,0.004394887,0.147466153,0.834395289,0.510702014,-0.035854992,0.010557881,0.807246685,0.131057233,0.009935012,0.157846451,0.827118933,0.511270523,-0.015442906,0.00759155,0.837235034,0.145665914,0.029676579,0.156517088,0.85401988,0.447010696,0.790156782,-0.000488806,0.984106064,0.309710413,0.786051571,0.001220425,0.988037348,0.467864662,1.112075567,0.021589667,0.359795272,0.320838928,1.142352223,0.097441472,0.362449586,0.467134774,1.390817881,0.241834044,0.040952906,0.326382339,1.435047388,0.245828032,0.080337219,0.468439043,1.431347609,0.25527823,0.06175644,0.335413456,1.486340165,0.252191424,0.075053215,0.44967857,1.512359858,0.02832138,0.0280449,0.307994395,1.532668352,0.039983504,0.040101614
Up,0.468898237,0.175872087,-0.242563337,0.999819636,0.482270539,0.138394892,-0.218053937,0.999817789,0.492652565,0.140119135,-0.218074709,0.999717712,0.505458057,0.141366005,-0.218304351,0.999788702,0.450967491,0.135389581,-0.224357486,0.999855459,0.440576255,0.134541199,-0.224282384,0.999780953,0.429075301,0.13384746,-0.224592805,0.999864399,0.514709711,0.143764019,-0.04030342,0.999791265,0.420851171,0.136730954,-0.072447099,0.999905884,0.484402031,0.206929356,-0.169256762,0.999672294,0.455095708,0.203102365,-0.178291053,0.999830484,0.556045175,0.273162842,0.016969241,0.996327579,0.370015055,0.257219851,-0.034018308,0.998949587,0.616968513,0.223466739,-0.144444197,0.983473897,0.254031956,0.166145816,-0.34471339,0.994235158,0.585863471,0.130768523,-0.337188631,0.919418991,0.30612269,0.103364721,-0.575110257,0.950575948,0.577857077,0.121788248,-0.390449345,0.815951884,0.320783556,0.084899314,-0.632382095,0.841068089,0.568589449,0.110739581,-0.352797568,0.804318011,0.337774545,0.082666405,-0.591574073,0.833992302,0.564975023,0.128606066,-0.329268008,0.833219111,0.341670543,0.102491625,-0.570843518,0.85931021,0.520951867,0.775334537,0.017797567,0.984827101,0.395401627,0.761403263,-0.017057478,0.988667667,0.554929614,1.08436954,0.004036122,0.417222381,0.403110653,1.098214984,0.05966695,0.415447682,0.530377269,1.376337886,0.17790103,0.077920027,0.373276085,1.395850062,0.190627962,0.109720573,0.515609145,1.416812778,0.181598425,0.092924722,0.376565993,1.444148421,0.197283253,0.094998039,0.537879348,1.50432086,0.003511228,0.042710632,0.350648224,1.505344868,-0.017447393,0.049980056
Up,0.544572234,0.172032028,-0.245607734,0.999835074,0.558613956,0.13200286,-0.211678267,0.999832153,0.56811583,0.13255088,-0.211658686,0.999740303,0.577869833,0.133069649,-0.211751461,0.999804497,0.528561473,0.132295892,-0.215112239,0.999867618,0.517650723,0.132645264,-0.215168595,0.999800026,0.507237792,0.132949695,-0.215451643,0.999876201,0.58446306,0.141232893,-0.033952322,0.999808609,0.491542637,0.139277399,-0.043649994,0.999914765,0.558441162,0.202523097,-0.178923219,0.999698341,0.527833819,0.202017948,-0.182819396,0.999845505,0.630672634,0.277551115,0.019226074,0.996452093,0.441631377,0.270056695,-0.008041603,0.999030709,0.719288349,0.174081236,-0.100344777,0.984475434,0.324444622,0.155029058,-0.207620904,0.99475807,0.694461107,0.016675506,-0.112074077,0.921509564,0.383001626,0.01523998,-0.246886015,0.95310986,0.687136352,-0.020148974,-0.160021484,0.817835331,0.400247514,-0.062090266,-0.312012553,0.847269714,0.673980176,-0.023383452,-0.144821391,0.80531776,0.416024029,-0.065581352,-0.253608644,0.839932501,0.669064999,-0.00316188,-0.117639899,0.836343944,0.417848259,-0.041536834,-0.242097691,0.865360022,0.595283985,0.769945383,0.017783934,0.985479653,0.46098572,0.765687168,-0.016884957,0.98927635,0.63037312,1.088327765,-0.074720792,0.438947827,0.474554002,1.102481484,0.036379546,0.440112203,0.60572201,1.381336331,0.059973586,0.074112013,0.468483984,1.402971148,0.136789709,0.107679792,0.592565715,1.426704764,0.060419053,0.089781545,0.473941565,1.447411418,0.136063769,0.093382284,0.613133252,1.513923049,-0.156761318,0.040155213,0.449540943,1.512333989,-0.108448252,0.04841733
Up,0.552785277,0.148835361,-0.256244719,0.999850571,0.565798938,0.108759664,-0.219799489,0.99984777,0.576135874,0.109737709,-0.219821364,0.99976474,0.586717486,0.110841312,-0.219891191,0.999822557,0.537241101,0.107778266,-0.223496407,0.999880075,0.526965022,0.108125076,-0.223558277,0.99981904,0.516283154,0.108733915,-0.223846674,0.999887884,0.598825336,0.122057542,-0.034999847,0.999826789,0.502811134,0.118603371,-0.045078587,0.999922991,0.568931758,0.183830902,-0.188855916,0.99972558,0.538681567,0.183009848,-0.193033427,0.99985975,0.640322089,0.276575834,0.00981457,0.996586144,0.43838343,0.263033062,-0.01284734,0.999060094,0.735099375,0.149236247,-0.146750674,0.985795975,0.329197705,0.133523256,-0.285054624,0.995154679,0.719553113,-0.015608522,-0.246471956,0.927778661,0.345514715,-0.046896957,-0.499977291,0.956295252,0.713249683,-0.05185134,-0.302982301,0.831740379,0.351481348,-0.097919054,-0.579054415,0.857526958,0.698689044,-0.057214942,-0.294201434,0.820071638,0.36641866,-0.100258783,-0.539615512,0.850722671,0.692832589,-0.03837556,-0.254335701,0.849309087,0.372110695,-0.07689932,-0.505812764,0.875230849,0.595232844,0.773707569,0.016887754,0.986564934,0.460422844,0.768190265,-0.01602863,0.990114868,0.622861028,1.102936506,-0.012127799,0.475859076,0.43895635,1.072129011,0.06753049,0.468025178,0.604080796,1.398511529,0.126885593,0.073789969,0.461459011,1.427908301,0.215795547,0.107933022,0.596252322,1.439481735,0.126980036,0.090480372,0.466666758,1.478620291,0.219972923,0.094741903,0.601340592,1.532669425,-0.073761016,0.039069206,0.442930609,1.533136725,-0.009417957,0.046953447
Up,0.522493958,0.110716984,-0.284959882,0.999860108,0.538391948,0.078417331,-0.255738884,0.999856412,0.549995363,0.081503622,-0.255805552,0.999780059,0.561121106,0.085234992,-0.256045461,0.999831736,0.505808532,0.071974687,-0.271992832,0.999888003,0.495491743,0.070935577,-0.272139609,0.999832332,0.485737473,0.070659123,-0.272430003,0.999895215,0.567393422,0.094577916,-0.069051966,0.999839962,0.471411049,0.078340396,-0.137728095,0.999929845,0.540971935,0.148378059,-0.212475464,0.999745071,0.503057718,0.140301451,-0.234050632,0.99987042,0.606392264,0.249264419,0.008282552,0.996622145,0.400207996,0.242075041,-0.105295882,0.999071062,0.715541065,0.127781317,-0.169083565,0.986313939,0.294122696,0.106557205,-0.278862834,0.995272756,0.742376447,-0.004369763,-0.359454811,0.930237949,0.291112602,-0.021635311,-0.259047985,0.955635309,0.753041387,-0.044734824,-0.412681758,0.838918269,0.273135066,-0.086432457,-0.286869407,0.857694566,0.750352859,-0.075610593,-0.416317791,0.828459263,0.287647873,-0.085731,-0.27209869,0.851947963,0.740214229,-0.057219166,-0.376069695,0.857512653,0.301906884,-0.068452388,-0.266621947,0.878006935,0.560299754,0.774684846,0.019967644,0.98763442,0.421742678,0.766172171,-0.019118613,0.990937531,0.582969129,1.099831104,0.073299162,0.509294569,0.421525002,1.081410646,0.121280745,0.495744318,0.566950321,1.38354063,0.378205717,0.070601597,0.426504135,1.41067946,0.451529682,0.105707332,0.55984205,1.420967579,0.40022245,0.087642349,0.431336075,1.460487962,0.47645545,0.093307637,0.565509617,1.516292095,0.202214435,0.037569035,0.412095129,1.517293811,0.244543716,0.045376118
Up,0.467488348,0.118948691,-0.284032881,0.999830663,0.471485049,0.086721145,-0.257400781,0.999799669,0.487977415,0.087974086,-0.257494062,0.999729514,0.49452734,0.088910364,-0.257779986,0.999778211,0.443905264,0.088166364,-0.270902276,0.999846637,0.436544985,0.089235879,-0.271066964,0.999783099,0.428202242,0.090259306,-0.271490306,0.999847531,0.496795982,0.104802497,-0.105917893,0.99982518,0.40433383,0.10135217,-0.135682553,0.999923289,0.485657215,0.151994139,-0.215886354,0.999710083,0.459083319,0.149941176,-0.227113605,0.999844193,0.588940382,0.247590795,-0.058715235,0.996626437,0.362846792,0.244327605,-0.101322807,0.999036252,0.685466945,0.101545341,-0.184415564,0.987287164,0.232493162,0.059393551,-0.113941349,0.995305717,0.73304522,-0.041356262,-0.356210142,0.934379458,0.265074313,-0.074199118,-0.000795941,0.954241514,0.745506108,-0.081559889,-0.362785429,0.848741174,0.261380553,-0.096420974,-0.027392756,0.854866683,0.733480453,-0.096097969,-0.357155561,0.839262545,0.276190758,-0.09180484,-0.012197291,0.849986792,0.721240342,-0.077361315,-0.337021083,0.867245436,0.283374846,-0.077379227,-0.008958774,0.87901628,0.542679429,0.771480203,0.009449271,0.988480091,0.411179066,0.767704666,-0.008443044,0.991633296,0.577389002,1.099375963,0.071448401,0.535132766,0.411940724,1.0979985,0.149918705,0.5189327,0.560240984,1.384104848,0.384030461,0.066298969,0.414407074,1.414186597,0.479388148,0.101785548,0.55290401,1.423190713,0.406195551,0.083120525,0.421460569,1.463573575,0.502161503,0.090867296,0.56060648,1.514284611,0.197628766,0.034927852,0.400517404,1.518586278,0.273661435,0.042902272
Up,0.485946745,0.074557915,-0.371365875,0.998504579,0.506543815,0.046713114,-0.337958634,0.997771025,0.519024611,0.051210087,-0.337929875,0.99682796,0.52948159,0.056507301,-0.3382774,0.997715592,0.471722424,0.04109985,-0.352339298,0.99872303,0.457972616,0.041978419,-0.35247007,0.998378992,0.447326124,0.043518856,-0.352924049,0.999150634,0.535192013,0.081608057,-0.141708165,0.998825431,0.418039024,0.062256929,-0.200904101,0.999729156,0.518036783,0.117368154,-0.295811772,0.99857837,0.465706497,0.105055094,-0.314236701,0.999427736,0.584130645,0.237088338,-0.07392551,0.991634607,0.360973299,0.2083022,-0.122625515,0.998382747,0.722074509,0.05797274,-0.18105489,0.982831836,0.204794407,0.02228207,-0.170531482,0.995395362,0.694899023,0.056682061,-0.18407014,0.877130866,0.284581363,-0.045493115,0.010850872,0.940081298,0.688043475,0.055903483,-0.212560251,0.782112062,0.299682081,-0.061248124,-0.002901683,0.818099976,0.675456643,0.06773071,-0.168802604,0.772318125,0.317845404,-0.021705536,0.047393933,0.814056754,0.668434918,0.074497528,-0.171793759,0.803647876,0.315862358,-0.014036492,0.019263152,0.848600447,0.544154882,0.7711941,0.00950278,0.983237028,0.401684195,0.769371212,-0.008489774,0.990072668,0.570162892,1.10601747,0.136605427,0.533766091,0.416426271,1.119751334,0.151264146,0.526616871,0.552029252,1.395094991,0.491551012,0.061780497,0.418952316,1.432216406,0.444257587,0.098890521,0.544168472,1.43987906,0.518068552,0.077649079,0.426682085,1.486516833,0.467236668,0.08799725,0.551930487,1.521374226,0.304502368,0.032892033,0.401829869,1.537001014,0.218534037,0.0417362
Up,0.508684933,0.083217479,-0.254353225,0.998509705,0.520080805,0.048932776,-0.241180211,0.997599661,0.527434528,0.051292993,-0.241183326,0.996643305,0.53493154,0.054510761,-0.241718024,0.997538805,0.499350935,0.046693187,-0.248133779,0.998600364,0.492483914,0.047370099,-0.248087689,0.998262465,0.483420134,0.04861315,-0.248715565,0.999075532,0.547923386,0.064390264,-0.118811116,0.998734951,0.463359535,0.061313208,-0.163705453,0.999689162,0.522401989,0.115071133,-0.212836385,0.998555601,0.497585684,0.112427875,-0.222394988,0.999414861,0.605719388,0.222820431,-0.062830843,0.991355896,0.377928972,0.205778629,-0.103146173,0.998299897,0.729075313,0.065118596,-0.006919084,0.979451895,0.22993882,0.025354834,-0.172792137,0.995551348,0.690475821,0.072990969,0.215520382,0.832474351,0.290566444,-0.07851439,-0.112541415,0.939931989,0.679986894,0.075876355,0.211427599,0.732385516,0.299324542,-0.108268887,-0.146402895,0.820930719,0.668736815,0.087145105,0.225140333,0.720958352,0.316027075,-0.078118019,-0.108189389,0.817786574,0.663083792,0.093888491,0.21615997,0.752226949,0.319200337,-0.057900023,-0.111384913,0.849032462,0.569243431,0.754854083,0.011140309,0.981140077,0.431075096,0.750387132,-0.010401125,0.988981366,0.584548891,1.106219053,0.147442371,0.536295593,0.454758167,1.11480689,0.12322823,0.550282419,0.566265643,1.395810843,0.374324203,0.066847771,0.451634228,1.427714944,0.268790245,0.121499941,0.558877289,1.440412402,0.38697955,0.083955236,0.450402021,1.477834463,0.273379803,0.112392694,0.566601634,1.52107501,0.199403033,0.039351311,0.447839648,1.533673048,0.090203866,0.052467033
Up,0.527345181,0.093305372,-0.439130396,0.998398662,0.537752509,0.061449666,-0.397311717,0.997503459,0.546120346,0.064344101,-0.397423416,0.996425688,0.554612637,0.067721799,-0.397742867,0.997260094,0.513311505,0.055027086,-0.411734521,0.998558164,0.504729986,0.054006912,-0.411777586,0.998187959,0.495893627,0.054237012,-0.412138283,0.998998702,0.55880034,0.078900464,-0.191035017,0.998532534,0.477682531,0.063227937,-0.251354635,0.999647379,0.538070083,0.128514066,-0.362318397,0.998379469,0.512510061,0.121345922,-0.38025707,0.999334812,0.602583289,0.23152177,-0.130023926,0.98925209,0.386498362,0.215639502,-0.22503379,0.998182714,0.729208887,0.071018331,-0.163177311,0.978538394,0.236875087,0.044172339,-0.404284,0.995705724,0.76311177,-0.070439011,-0.154292628,0.826502085,0.236876041,-0.169469938,-0.406903595,0.942914009,0.76535666,-0.103809394,-0.193163112,0.715048909,0.227914885,-0.217898771,-0.45704031,0.827177405,0.749350905,-0.116287045,-0.185687006,0.704322159,0.236825258,-0.218806252,-0.452643573,0.824665666,0.74236846,-0.098993428,-0.169202313,0.740757823,0.244759947,-0.193035573,-0.422042131,0.855099678,0.565737724,0.755555391,0.002836145,0.979246676,0.427533537,0.753584027,-0.002192916,0.988338113,0.590141833,1.107800961,0.121422432,0.545205712,0.441704839,1.123198271,0.110583737,0.553466797,0.574533641,1.401930451,0.382733494,0.073554948,0.436971277,1.43877387,0.338967383,0.1349895,0.562791228,1.444208026,0.403964221,0.094979346,0.440701246,1.493162155,0.352806479,0.133062273,0.580306113,1.528815746,0.183685109,0.043088537,0.432843268,1.538030267,0.105569638,0.060076222
Up,0.500314832,0.102145813,-0.393129408,0.998336017,0.50915879,0.069573373,-0.359946519,0.99752146,0.519794524,0.072670169,-0.360053778,0.996449769,0.537393987,0.075668551,-0.360381484,0.997269988,0.476325333,0.061663594,-0.36810571,0.99853313,0.467835903,0.060087577,-0.36822027,0.99812299,0.456986338,0.060612861,-0.368608773,0.998936951,0.545466602,0.083389148,-0.167202428,0.998542964,0.433722645,0.080133945,-0.197361633,0.999620855,0.51452589,0.13788642,-0.319091469,0.998376667,0.484653175,0.130427897,-0.328495562,0.999309361,0.593824983,0.237627417,-0.11095991,0.989109278,0.378226608,0.221972317,-0.171748102,0.998130798,0.714531243,0.077541091,-0.258699983,0.976951361,0.232704207,0.050921023,-0.337657869,0.995573401,0.730127275,-0.048079435,-0.359956861,0.817949772,0.246777922,-0.121341139,-0.203317553,0.936872005,0.729677975,-0.072234973,-0.412250996,0.698269784,0.243425399,-0.154770926,-0.237610847,0.812975526,0.711046517,-0.089676723,-0.402443588,0.68776989,0.255162418,-0.149451479,-0.227934867,0.81143868,0.704152882,-0.077201918,-0.369757444,0.728512704,0.261324346,-0.128311709,-0.213433906,0.845141411,0.561757445,0.781227946,0.003169771,0.97776109,0.419320524,0.78526932,-0.002499846,0.988026857,0.590081871,1.122262836,0.108907007,0.552494645,0.433122456,1.144973278,0.137131825,0.5664832,0.572749972,1.412251711,0.448226929,0.076261342,0.430348575,1.4610883,0.390076607,0.148703873,0.560194254,1.451703429,0.474881798,0.099150799,0.436232179,1.515067458,0.406530708,0.143166035,0.581268966,1.544264436,0.262253106,0.047140218,0.420351654,1.567068815,0.161002472,0.06774132
Up,0.465944141,0.100610889,-0.359792292,0.998443604,0.476970047,0.065804914,-0.328117132,0.99769938,0.487757266,0.067703933,-0.328131437,0.996695995,0.503635049,0.070174806,-0.32826224,0.997467101,0.445666492,0.064261623,-0.3226026,0.998635709,0.436306417,0.064356066,-0.322904259,0.998244822,0.424892604,0.065593585,-0.323614031,0.999007463,0.516476631,0.082711793,-0.140319318,0.99863559,0.40855661,0.08527758,-0.113151014,0.999642313,0.482548296,0.136234388,-0.287743896,0.998452425,0.450301111,0.13262257,-0.27991572,0.999338031,0.575696945,0.241706178,-0.105503701,0.989102662,0.353542686,0.226511225,-0.080186345,0.998197794,0.697835684,0.078660063,-0.228040457,0.977508426,0.217514306,0.054886978,-0.260743171,0.995815158,0.713390648,-0.08376465,-0.286410749,0.828157365,0.229788691,-0.148721412,-0.232803613,0.939886868,0.712285459,-0.127848029,-0.329529583,0.708155215,0.228622764,-0.183836281,-0.29200694,0.818477511,0.69648546,-0.138993651,-0.321006298,0.697039604,0.245846242,-0.180487096,-0.255453736,0.817045748,0.689102292,-0.11810603,-0.29473713,0.739956439,0.252615482,-0.159737721,-0.239752486,0.851168811,0.556850731,0.796935678,-0.002695127,0.978194356,0.405688107,0.804079652,0.003753819,0.988617539,0.585261405,1.153899312,0.076647624,0.514958858,0.420107692,1.177561402,0.132803798,0.535287678,0.577285588,1.461696267,0.387521267,0.069138549,0.425045729,1.502792716,0.350521624,0.136849314,0.573371768,1.508699417,0.406694949,0.090321787,0.433775812,1.55989182,0.363058388,0.13149409,0.57422787,1.587446928,0.128919005,0.042905699,0.419433445,1.610128284,0.121806398,0.062564224
Up,0.4972004,0.103135444,-0.321335912,0.99859786,0.509957492,0.069109172,-0.285608977,0.997927964,0.518918276,0.071071751,-0.285653412,0.997024775,0.529456735,0.073673971,-0.285682231,0.997718513,0.481042057,0.068878748,-0.291172892,0.99877125,0.470607907,0.069421977,-0.291371673,0.998419344,0.460174024,0.07071685,-0.291836709,0.999105811,0.535959423,0.088045917,-0.070759282,0.998771131,0.44052434,0.086994037,-0.097789563,0.999677837,0.511480629,0.137555301,-0.238909394,0.998605072,0.480774492,0.134148598,-0.246920183,0.999403358,0.589636326,0.244257227,-0.032613363,0.990069211,0.372841775,0.231241316,-0.079762235,0.998356223,0.697033405,0.096030332,-0.243903995,0.979034543,0.240600616,0.07387846,-0.47297436,0.996075571,0.744122088,-0.06506706,-0.454978883,0.842186987,0.23763907,-0.040305946,-0.845847785,0.943408906,0.75206846,-0.10050007,-0.527652502,0.729766011,0.236521199,-0.056730244,-0.934020042,0.829560459,0.736410141,-0.113013491,-0.534677744,0.719731092,0.254393518,-0.070791267,-0.914269269,0.828534067,0.726362705,-0.094981045,-0.473868608,0.760325253,0.260532558,-0.060866602,-0.860736072,0.86099869,0.573395431,0.795868635,0.009961599,0.979922473,0.418325365,0.801775813,-0.009014581,0.98955673,0.618791223,1.149915814,0.047774576,0.543852866,0.441503853,1.168827653,0.048708208,0.558215797,0.619723022,1.458162308,0.287398636,0.072974138,0.445346922,1.505082607,0.193868279,0.142519116,0.612423778,1.505485058,0.296621025,0.0952546,0.452681243,1.560850739,0.195169479,0.131967038,0.62286222,1.581329584,0.051395308,0.043724675,0.438930273,1.610860467,-0.075749002,0.062973417
Up,0.553045273,0.130926594,-0.325211853,0.998695612,0.561252177,0.094914064,-0.286469042,0.998095989,0.569473863,0.095224887,-0.286516368,0.997261345,0.578386843,0.096087351,-0.286606133,0.997903287,0.535683751,0.097980402,-0.291214883,0.998862147,0.525926471,0.100333765,-0.291408479,0.998529077,0.516512275,0.103091255,-0.291865766,0.999167621,0.589801848,0.105560035,-0.07682275,0.998865068,0.503923059,0.111822963,-0.097492933,0.999693453,0.565983415,0.155375168,-0.247337535,0.99870348,0.539724708,0.157972366,-0.250634491,0.999436855,0.651069582,0.266001672,-0.059511542,0.990511179,0.43471545,0.253879219,-0.062065206,0.99825114,0.745244682,0.11016117,-0.191949859,0.978176951,0.311042547,0.095681913,-0.337490499,0.995673001,0.705055177,0.044472266,0.00599107,0.806526482,0.351077586,-0.01679557,-0.326588929,0.916756392,0.681007028,0.031093275,-0.015661305,0.680815279,0.369516492,-0.047696214,-0.362819165,0.785182297,0.67095989,0.037279908,0.018418487,0.671159685,0.38591221,-0.040127449,-0.303695917,0.783659995,0.677790761,0.052549642,0.012996663,0.713576376,0.38523227,-0.019665996,-0.319154829,0.81908232,0.614783704,0.834741294,0.00693084,0.977629542,0.476714194,0.826690257,-0.006229149,0.987109005,0.653303266,1.156561494,-0.04223137,0.537619591,0.474384367,1.178897738,0.022238635,0.557907641,0.663899243,1.465653896,0.158685684,0.078297138,0.465951741,1.504089236,0.131388456,0.145316377,0.657086492,1.509168983,0.168921247,0.102005102,0.469409138,1.553770065,0.134228662,0.134559795,0.673452973,1.583328843,-0.041557569,0.046491761,0.464076281,1.609083652,-0.101061031,0.064768501
Up,0.601773381,0.14746815,-0.325073779,0.998820424,0.614677548,0.109692529,-0.284894288,0.998281777,0.624972165,0.109684519,-0.284887075,0.997528017,0.635039687,0.109959967,-0.284965456,0.998107612,0.582219303,0.11121273,-0.287872672,0.998972476,0.570733964,0.11220406,-0.287911892,0.998671293,0.559727192,0.113403335,-0.288241357,0.999248087,0.644914508,0.119084932,-0.070292063,0.998975396,0.547174573,0.117495961,-0.076908261,0.9997226,0.617808759,0.179468304,-0.247449398,0.998827934,0.582328439,0.179470196,-0.250156254,0.99949044,0.694567442,0.284199744,-0.033235285,0.991167307,0.487380445,0.271332115,-0.046429634,0.998311579,0.79068464,0.127652228,-0.150730938,0.978875399,0.373628587,0.13697052,-0.371793419,0.995922863,0.70912993,0.048064254,0.01794954,0.802106738,0.442176282,-0.00518023,-0.48933506,0.915827572,0.683677435,0.022767622,-0.004682037,0.660626709,0.468155384,-0.047175448,-0.543129086,0.778776169,0.672262907,0.024695219,0.033830162,0.649511039,0.480151981,-0.03838316,-0.472217411,0.775880873,0.676240802,0.045852415,0.026968693,0.694879591,0.47695145,-0.016010311,-0.478505909,0.811511576,0.637909174,0.829096794,0.012518452,0.978907645,0.498017371,0.823729157,-0.011852516,0.987618148,0.649090767,1.167313695,-0.055119418,0.542857826,0.51010251,1.1879251,-0.022048909,0.56055218,0.648218274,1.496872067,0.121958531,0.076802246,0.493072093,1.535107136,0.015225457,0.139641613,0.643166661,1.538724184,0.126356751,0.099423133,0.490424305,1.585317254,0.008030874,0.126511037,0.642056286,1.621132731,-0.12131989,0.044479277,0.497240305,1.642029166,-0.278410852,0.061307307
Up,0.586127162,0.192382991,-0.309136838,0.998932004,0.599212945,0.149314865,-0.26748991,0.998446822,0.607840896,0.14817597,-0.267467082,0.997764945,0.616820157,0.147605225,-0.267551601,0.998288572,0.572474599,0.152367681,-0.268426806,0.999070168,0.563047647,0.152865097,-0.268437415,0.998797715,0.554076731,0.153104201,-0.268802136,0.999319494,0.624203563,0.154433325,-0.052762181,0.999070466,0.543557644,0.151054114,-0.053541202,0.99974829,0.601596713,0.211940125,-0.230390385,0.998935759,0.573789954,0.213918552,-0.231182724,0.999537706,0.679746032,0.290535182,-0.012039548,0.99190712,0.485331535,0.283154994,-0.025075641,0.998441815,0.774788976,0.164044291,-0.234020501,0.98043704,0.363271534,0.158612803,-0.415891945,0.996255755,0.72117722,0.040728804,-0.286077261,0.818521142,0.436041445,0.003154036,-0.633229375,0.923388302,0.683682084,0.008037894,-0.342176616,0.681667089,0.456797987,-0.045832217,-0.711278081,0.796860158,0.673861384,0.019273549,-0.286065996,0.670066476,0.476619482,-0.034975972,-0.637890935,0.793811917,0.676459193,0.035393782,-0.272943735,0.712967277,0.476233721,-0.008748293,-0.621466517,0.826228201,0.639079928,0.826658845,0.015732881,0.98011446,0.494808346,0.822408676,-0.015033418,0.988235176,0.661703169,1.166523457,-0.052521359,0.553790152,0.511722028,1.190109968,-0.016257377,0.567237973,0.658331752,1.497986317,0.18176882,0.080832437,0.495926082,1.538513899,0.05836631,0.144086778,0.652374029,1.541579604,0.192346722,0.100821644,0.494062424,1.586242557,0.055001773,0.122389667,0.650122046,1.617553473,-0.036354791,0.045664035,0.507271945,1.649281263,-0.222375125,0.062038079
